t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, uwbD, uwbAntId, uwbRqstrId
1501395915.699496031,-0.064898193,-0.154564798,0.203134701,0.002932425,-0.014984434,1.595024109,-0.132705212,0.083213903,0.189999998,0.100000000,0.100000000,0.100000000,3.459000111,0.000000000,2.000000000
1501395915.715326548,-0.064923041,-0.154556364,0.203083590,0.003155894,-0.015109065,1.594792366,-0.132911310,0.082577623,0.219999999,0.100000000,0.100000000,0.100000000,3.585000038,1.000000000,2.000000000
1501395915.731510639,-0.064864688,-0.154586196,0.203109935,0.003013012,-0.014986882,1.594744086,-0.132911310,0.082577623,0.219999999,0.100000000,0.100000000,0.100000000,2.950000048,16.000000000,1.000000000
1501395915.747518063,-0.064864688,-0.154586196,0.203109935,0.003013012,-0.014986882,1.594744086,-0.132911310,0.082577623,0.219999999,0.100000000,0.100000000,0.100000000,2.977999926,17.000000000,1.000000000
1501395915.763491154,-0.064856052,-0.154594630,0.203127012,0.002990352,-0.014981966,1.594590425,-0.132911310,0.082577623,0.219999999,0.100000000,0.100000000,0.100000000,3.463000059,16.000000000,2.000000000
1501395915.779673576,-0.064825326,-0.154540211,0.203132778,0.002871180,-0.014919439,1.594748497,-0.132618889,0.082272455,0.170000002,0.100000000,0.100000000,0.100000000,3.414000034,17.000000000,2.000000000
1501395915.811529398,-0.064920999,-0.154534176,0.203012198,0.002879124,-0.014913278,1.595341086,-0.132618889,0.082272455,0.170000002,0.100000000,0.100000000,0.100000000,3.138999939,0.000000000,1.000000000
1501395915.827486515,-0.064938299,-0.154531002,0.203030869,0.002904346,-0.014853719,1.595509529,-0.132618889,0.082272455,0.170000002,0.100000000,0.100000000,0.100000000,2.999000072,1.000000000,1.000000000
1501395915.843498230,-0.064938299,-0.154531002,0.203030869,0.002904346,-0.014853719,1.595509529,-0.132769078,0.084746927,0.149999991,0.100000000,0.100000000,0.100000000,3.457999945,0.000000000,2.000000000
1501395915.859441280,-0.065043919,-0.154513761,0.202964991,0.002455479,-0.014611398,1.596014857,-0.132769078,0.084746927,0.149999991,0.100000000,0.100000000,0.100000000,3.584000111,1.000000000,2.000000000
1501395915.875529766,-0.065043919,-0.154513761,0.202964991,0.002455479,-0.014611398,1.596014857,-0.132769078,0.084746927,0.149999991,0.100000000,0.100000000,0.100000000,2.921999931,16.000000000,1.000000000
1501395915.891474962,-0.064967297,-0.154560477,0.202987716,0.002502543,-0.014400247,1.596062660,-0.132739350,0.083327763,0.099999994,0.100000000,0.100000000,0.100000000,2.976000071,17.000000000,1.000000000
1501395915.907415390,-0.065030165,-0.154516146,0.202968493,0.002507942,-0.014566635,1.595992684,-0.132739350,0.083327763,0.099999994,0.100000000,0.100000000,0.100000000,3.470000029,16.000000000,2.000000000
1501395915.923868656,-0.065030165,-0.154516146,0.202968493,0.002507942,-0.014566635,1.595992684,-0.132739350,0.083327763,0.099999994,0.100000000,0.100000000,0.100000000,3.417999983,17.000000000,2.000000000
1501395915.955526352,-0.064924866,-0.154534474,0.203047648,0.002708265,-0.014793372,1.595299959,-0.132881433,0.085959338,0.140000001,0.100000000,0.100000000,0.100000000,3.131000042,0.000000000,1.000000000
1501395915.971754551,-0.064924866,-0.154534474,0.203047648,0.002708265,-0.014793372,1.595299959,-0.132881433,0.085959338,0.140000001,0.100000000,0.100000000,0.100000000,3.000000000,1.000000000,1.000000000
1501395915.987671375,-0.064853877,-0.154551238,0.203089476,0.002752507,-0.014936632,1.594978452,-0.132881433,0.085959338,0.140000001,0.100000000,0.100000000,0.100000000,3.453000069,0.000000000,2.000000000
1501395916.003596067,-0.064847261,-0.154566377,0.203101546,0.003036880,-0.014988599,1.594638348,-0.133158058,0.084913954,0.170000002,0.100000000,0.100000000,0.100000000,3.571000099,1.000000000,2.000000000
1501395916.019724369,-0.064847261,-0.154566377,0.203101546,0.003036880,-0.014988599,1.594638348,-0.133158058,0.084913954,0.170000002,0.100000000,0.100000000,0.100000000,2.957000017,16.000000000,1.000000000
1501395916.035710096,-0.064847261,-0.154566377,0.203101546,0.003036880,-0.014988599,1.594638348,-0.133158058,0.084913954,0.170000002,0.100000000,0.100000000,0.100000000,3.003000021,17.000000000,1.000000000
1501395916.051482201,-0.064847261,-0.154566377,0.203101546,0.003036880,-0.014988599,1.594638348,-0.133103922,0.084356986,0.140000001,0.100000000,0.100000000,0.100000000,3.457000017,16.000000000,2.000000000
1501395916.067495346,-0.064808562,-0.154559895,0.203120410,0.002957152,-0.015008988,1.594630003,-0.133103922,0.084356986,0.140000001,0.100000000,0.100000000,0.100000000,3.413000107,17.000000000,2.000000000
1501395916.099449396,-0.064808562,-0.154559895,0.203120410,0.002957152,-0.015008988,1.594630003,-0.132868826,0.085477129,0.140000001,0.100000000,0.100000000,0.100000000,3.072000027,0.000000000,1.000000000
1501395916.115535975,-0.064907253,-0.154569179,0.203050733,0.002840898,-0.014901279,1.595239758,-0.132868826,0.085477129,0.140000001,0.100000000,0.100000000,0.100000000,2.999000072,1.000000000,1.000000000
1501395916.131551266,-0.064907253,-0.154569179,0.203050733,0.002840898,-0.014901279,1.595239758,-0.132868826,0.085477129,0.140000001,0.100000000,0.100000000,0.100000000,3.457000017,0.000000000,2.000000000
1501395916.147567987,-0.064907253,-0.154569179,0.203050733,0.002840898,-0.014901279,1.595239758,-0.132868826,0.085477129,0.140000001,0.100000000,0.100000000,0.100000000,3.568000078,1.000000000,2.000000000
1501395916.163530111,-0.065010481,-0.154512167,0.202981442,0.002708199,-0.014757112,1.595514059,-0.132868826,0.085477129,0.140000001,0.100000000,0.100000000,0.100000000,2.956000090,16.000000000,1.000000000
1501395916.179485321,-0.065010481,-0.154512167,0.202981442,0.002708199,-0.014757112,1.595514059,-0.132302657,0.081839845,0.140000001,0.100000000,0.100000000,0.100000000,2.984999895,17.000000000,1.000000000
1501395916.195670366,-0.065010481,-0.154512167,0.202981442,0.002708199,-0.014757112,1.595514059,-0.132302657,0.081839845,0.140000001,0.100000000,0.100000000,0.100000000,3.466000080,16.000000000,2.000000000
1501395916.211515665,-0.064975321,-0.154566258,0.202984303,0.002650481,-0.014850326,1.595531583,-0.132302657,0.081839845,0.140000001,0.100000000,0.100000000,0.100000000,3.411000013,17.000000000,2.000000000
1501395916.243417501,-0.064975321,-0.154566258,0.202984303,0.002650481,-0.014850326,1.595531583,-0.131818175,0.082825802,0.149999991,0.100000000,0.100000000,0.100000000,3.148999929,0.000000000,1.000000000
1501395916.259625912,-0.064949296,-0.154579148,0.203036919,0.002813283,-0.014778134,1.595475674,-0.131818175,0.082825802,0.149999991,0.100000000,0.100000000,0.100000000,3.006999969,1.000000000,1.000000000
1501395916.275456905,-0.064949296,-0.154579148,0.203036919,0.002813283,-0.014778134,1.595475674,-0.132110164,0.082831450,0.129999995,0.100000000,0.100000000,0.100000000,3.451999903,0.000000000,2.000000000
1501395916.291468859,-0.064870007,-0.154545128,0.203077644,0.002986397,-0.014963758,1.594870567,-0.132110164,0.082831450,0.129999995,0.100000000,0.100000000,0.100000000,3.586999893,1.000000000,2.000000000
1501395916.307685137,-0.064863496,-0.154566482,0.203085810,0.002966082,-0.015013358,1.594801545,-0.132110164,0.082831450,0.129999995,0.100000000,0.100000000,0.100000000,2.953999996,16.000000000,1.000000000
1501395916.323684216,-0.064863496,-0.154566482,0.203085810,0.002966082,-0.015013358,1.594801545,-0.131942704,0.082332186,0.129999995,0.100000000,0.100000000,0.100000000,3.016999960,17.000000000,1.000000000
1501395916.339722157,-0.064840056,-0.154567480,0.203084499,0.002843302,-0.014899221,1.594730854,-0.131942704,0.082332186,0.129999995,0.100000000,0.100000000,0.100000000,3.467000008,16.000000000,2.000000000
1501395916.355810881,-0.064840056,-0.154567480,0.203084499,0.002843302,-0.014899221,1.594730854,-0.131942704,0.082332186,0.129999995,0.100000000,0.100000000,0.100000000,3.418999910,17.000000000,2.000000000
1501395916.387704849,-0.064840056,-0.154567480,0.203084499,0.002843302,-0.014899221,1.594730854,-0.131966352,0.083103813,0.129999995,0.100000000,0.100000000,0.100000000,3.102999926,0.000000000,1.000000000
1501395916.419521809,-0.064840056,-0.154567480,0.203084499,0.002843302,-0.014899221,1.594730854,-0.131966352,0.083103813,0.129999995,0.100000000,0.100000000,0.100000000,3.450999975,0.000000000,2.000000000
1501395916.435520172,-0.064936332,-0.154558167,0.203055829,0.002939895,-0.015015251,1.595205784,-0.131966352,0.083103813,0.129999995,0.100000000,0.100000000,0.100000000,3.578999996,1.000000000,2.000000000
1501395916.452139854,-0.064936332,-0.154558167,0.203055829,0.002939895,-0.015015251,1.595205784,-0.131927744,0.081256948,0.199999988,0.100000000,0.100000000,0.100000000,2.917000055,16.000000000,1.000000000
1501395916.467602253,-0.064917348,-0.154572085,0.203084305,0.002857758,-0.015014102,1.595277429,-0.131927744,0.081256948,0.199999988,0.100000000,0.100000000,0.100000000,3.016999960,17.000000000,1.000000000
1501395916.483867645,-0.064917348,-0.154572085,0.203084305,0.002857758,-0.015014102,1.595277429,-0.131927744,0.081256948,0.199999988,0.100000000,0.100000000,0.100000000,3.460000038,16.000000000,2.000000000
1501395916.499874830,-0.064917348,-0.154572085,0.203084305,0.002857758,-0.015014102,1.595277429,-0.131433219,0.081191532,0.149999991,0.100000000,0.100000000,0.100000000,3.411999941,17.000000000,2.000000000
1501395916.531497955,-0.064909719,-0.154552788,0.203093320,0.002956471,-0.015045149,1.595029712,-0.131433219,0.081191532,0.149999991,0.100000000,0.100000000,0.100000000,3.128999949,0.000000000,1.000000000
1501395916.547405243,-0.064909719,-0.154552788,0.203093320,0.002956471,-0.015045149,1.595029712,-0.131546080,0.081971698,0.149999991,0.100000000,0.100000000,0.100000000,3.003999949,1.000000000,1.000000000
1501395916.563499928,-0.064846382,-0.154560685,0.203057483,0.002950806,-0.014996571,1.594922662,-0.131546080,0.081971698,0.149999991,0.100000000,0.100000000,0.100000000,3.460000038,0.000000000,2.000000000
1501395916.579490423,-0.064846382,-0.154560685,0.203057483,0.002950806,-0.014996571,1.594922662,-0.131546080,0.081971698,0.149999991,0.100000000,0.100000000,0.100000000,3.538000107,1.000000000,2.000000000
1501395916.595696688,-0.064846382,-0.154560685,0.203057483,0.002950806,-0.014996571,1.594922662,-0.131944954,0.080521651,0.149999991,0.100000000,0.100000000,0.100000000,2.948999882,16.000000000,1.000000000
1501395916.611742735,-0.064850740,-0.154577404,0.203122526,0.002807101,-0.014902127,1.594815850,-0.131944954,0.080521651,0.149999991,0.100000000,0.100000000,0.100000000,3.010999918,17.000000000,1.000000000
1501395916.627550125,-0.064878903,-0.154558197,0.203105986,0.002879677,-0.014972464,1.594936848,-0.131944954,0.080521651,0.149999991,0.100000000,0.100000000,0.100000000,3.457000017,16.000000000,2.000000000
