t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw
1499672043.904781580,-1.015580297,-1.873797655,0.222773105,-0.005145071,-0.002931391,1.589689016,2.221600056,2.000000000,0.000000000,0.000000000,1.514000000,-0.001441324,0.002586260,0.009449933,0.999950945
1499672043.920538902,-1.015583992,-1.873798609,0.222780421,-0.005223030,-0.002999362,1.589692593,2.698299885,3.000000000,0.000000000,0.000000000,1.514000000,-0.001474935,0.002625561,0.009451848,0.999950825
1499672043.935910940,-1.015583992,-1.873798609,0.222780421,-0.005223030,-0.002999362,1.589692593,2.894000053,4.000000000,0.000000000,0.000000000,1.514000000,-0.001474935,0.002625561,0.009451848,0.999950825
1499672043.952173233,-1.015600204,-1.873798609,0.222756475,-0.005246984,-0.002878866,1.589665890,2.487999916,1.000000000,0.000000000,0.000000000,1.514000000,-0.001414612,0.002636950,0.009438390,0.999950970
1499672043.968941689,-1.015594602,-1.873784065,0.222761959,-0.005168516,-0.002912386,1.589704037,2.220599890,2.000000000,0.000000000,0.000000000,1.514000000,-0.001431692,0.002597903,0.009457470,0.999950903
1499672043.984045029,-1.015594602,-1.873784065,0.222761959,-0.005168516,-0.002912386,1.589704037,2.690299988,3.000000000,0.000000000,0.000000000,1.514000000,-0.001431692,0.002597903,0.009457470,0.999950903
1499672043.999902010,-1.015594602,-1.873784065,0.222761959,-0.005168516,-0.002912386,1.589704037,2.891000032,4.000000000,0.000000000,0.000000000,1.514000000,-0.001431692,0.002597903,0.009457470,0.999950903
1499672044.016250849,-1.015594602,-1.873784065,0.222761959,-0.005168516,-0.002912386,1.589704037,2.451999903,1.000000000,0.000000000,0.000000000,1.514000000,-0.001431692,0.002597903,0.009457470,0.999950903
1499672044.032593250,-1.015583277,-1.873789430,0.222758189,-0.005252209,-0.002999251,1.589678526,2.252599955,2.000000000,0.000000000,0.000000000,1.514000000,-0.001474760,0.002640139,0.009444831,0.999950807
1499672044.048093557,-1.015576124,-1.873788834,0.222760022,-0.005195764,-0.002917629,1.589671135,2.685300112,3.000000000,0.000000000,0.000000000,1.514000000,-0.001434227,0.002611528,0.009441017,0.999950970
1499672044.063888550,-1.015576124,-1.873788834,0.222760022,-0.005195764,-0.002917629,1.589671135,2.885999918,4.000000000,0.000000000,0.000000000,1.514000000,-0.001434227,0.002611528,0.009441017,0.999950970
1499672044.080039978,-1.015561342,-1.873795629,0.222733021,-0.005275788,-0.002875850,1.589661241,2.486999989,1.000000000,0.000000000,0.000000000,1.514000000,-0.001412974,0.002651334,0.009436089,0.999951012
1499672044.096191883,-1.015561342,-1.873795629,0.222733021,-0.005275788,-0.002875850,1.589661241,2.213599920,2.000000000,0.000000000,0.000000000,1.514000000,-0.001412974,0.002651334,0.009436089,0.999951012
1499672044.112166405,-1.015561342,-1.873795629,0.222733021,-0.005275788,-0.002875850,1.589661241,2.693300009,3.000000000,0.000000000,0.000000000,1.514000000,-0.001412974,0.002651334,0.009436089,0.999951012
1499672044.128157616,-1.015595555,-1.873786688,0.222758383,-0.005244127,-0.002927123,1.589671373,2.894000053,4.000000000,0.000000000,0.000000000,1.514000000,-0.001438745,0.002635753,0.009441191,0.999950868
1499672044.144276857,-1.015584111,-1.873797059,0.222753644,-0.005209232,-0.002920038,1.589675069,2.437999964,1.000000000,0.000000000,0.000000000,1.514000000,-0.001435363,0.002618275,0.009443011,0.999950928
1499672044.159959555,-1.015584111,-1.873797059,0.222753644,-0.005209232,-0.002920038,1.589675069,2.249599934,2.000000000,0.000000000,0.000000000,1.514000000,-0.001435363,0.002618275,0.009443011,0.999950928
1499672044.176306725,-1.015608549,-1.873789191,0.222786665,-0.005174923,-0.003072460,1.589691520,2.682300091,3.000000000,0.000000000,0.000000000,1.514000000,-0.001511711,0.002601854,0.009451401,0.999950824
1499672044.192100286,-1.015581608,-1.873794794,0.222751766,-0.005166190,-0.002906995,1.589689493,2.900000095,4.000000000,0.000000000,0.000000000,1.514000000,-0.001511711,0.002601854,0.009451401,0.999950824
1499672044.208465576,-1.015581608,-1.873794794,0.222751766,-0.005166190,-0.002906995,1.589689493,2.447000027,1.000000000,0.000000000,0.000000000,1.514000000,-0.001429026,0.002596704,0.009450128,0.999950903
1499672044.224030256,-1.015581608,-1.873794794,0.222751766,-0.005166190,-0.002906995,1.589689493,2.263600111,2.000000000,0.000000000,0.000000000,1.514000000,-0.001429026,0.002596704,0.009450128,0.999950903
1499672044.240109921,-1.015581608,-1.873794794,0.222751766,-0.005166190,-0.002906995,1.589689493,2.696300030,3.000000000,0.000000000,0.000000000,1.514000000,-0.001429026,0.002596704,0.009450128,0.999950903
1499672044.255972147,-1.015574694,-1.873781800,0.222750038,-0.005149176,-0.002942682,1.589732409,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001446894,0.002588397,0.009471656,0.999950734
1499672044.272040844,-1.015582442,-1.873781681,0.222744256,-0.005203193,-0.003008614,1.589639664,2.441999912,1.000000000,0.000000000,0.000000000,1.514000000,-0.001479723,0.002615648,0.009425419,0.999951036
1499672044.304092646,-1.015581965,-1.873798013,0.222766578,-0.005139446,-0.003018924,1.589704037,2.685300112,3.000000000,0.000000000,0.000000000,1.514000000,-0.001485095,0.002583873,0.009457586,0.999950902
1499672044.320087433,-1.015603542,-1.873787165,0.222761378,-0.005215498,-0.002972298,1.589728475,2.891000032,4.000000000,0.000000000,0.000000000,1.514000000,-0.001461392,0.002621694,0.009469762,0.999950657
1499672044.335996389,-1.015603542,-1.873787165,0.222761378,-0.005215498,-0.002972298,1.589728475,2.473999977,1.000000000,0.000000000,0.000000000,1.514000000,-0.001461392,0.002621694,0.009469762,0.999950657
1499672044.352221727,-1.015603542,-1.873787165,0.222761378,-0.005215498,-0.002972298,1.589728475,2.259599924,2.000000000,0.000000000,0.000000000,1.514000000,-0.001461392,0.002621694,0.009469762,0.999950657
1499672044.370026350,-1.015588760,-1.873818874,0.222774163,-0.005272534,-0.003004646,1.589670658,2.694299936,3.000000000,0.000000000,0.000000000,1.514000000,-0.001422507,0.002617893,0.009429869,0.999951054
1499672044.385259628,-1.015588760,-1.873818874,0.222774163,-0.005272534,-0.003004646,1.589670658,2.897000074,4.000000000,0.000000000,0.000000000,1.514000000,-0.001477372,0.002650321,0.009440934,0.999950849
1499672044.400289297,-1.015584826,-1.873781919,0.222777307,-0.005095290,-0.003047384,1.589719176,2.483999968,1.000000000,0.000000000,0.000000000,1.514000000,-0.001499514,0.002561942,0.009465176,0.999950877
1499672044.416294813,-1.015584826,-1.873781919,0.222777307,-0.005095290,-0.003047384,1.589719176,2.227600098,2.000000000,0.000000000,0.000000000,1.514000000,-0.001499514,0.002561942,0.009465176,0.999950877
1499672044.432426453,-1.015624881,-1.873798490,0.222780049,-0.005221861,-0.002910872,1.589692950,2.694299936,3.000000000,0.000000000,0.000000000,1.514000000,-0.001430697,0.002624559,0.009451901,0.999950801
1499672044.447895288,-1.015624881,-1.873798490,0.222780049,-0.005221861,-0.002910872,1.589692950,2.924999952,4.000000000,0.000000000,0.000000000,1.514000000,-0.001430697,0.002624559,0.009451901,0.999950801
1499672044.464215517,-1.015624881,-1.873798490,0.222780049,-0.005221861,-0.002910872,1.589692950,2.477999926,1.000000000,0.000000000,0.000000000,1.514000000,-0.001430697,0.002624559,0.009451901,0.999950801
1499672044.480186701,-1.015574574,-1.873802543,0.222771674,-0.005133591,-0.002953686,1.589688420,2.264600039,2.000000000,0.000000000,0.000000000,1.514000000,-0.001452526,0.002580625,0.009449659,0.999950963
1499672044.496230364,-1.015574574,-1.873802543,0.222771674,-0.005133591,-0.002953686,1.589688420,2.697299957,3.000000000,0.000000000,0.000000000,1.514000000,-0.001452526,0.002580625,0.009449659,0.999950963
1499672044.511981964,-1.015574574,-1.873802543,0.222771674,-0.005133591,-0.002953686,1.589688420,2.897000074,4.000000000,0.000000000,0.000000000,1.514000000,-0.001452526,0.002580625,0.009449659,0.999950963
1499672044.528098822,-1.015595198,-1.873789430,0.222763523,-0.005164575,-0.003093652,1.589704394,2.446000099,1.000000000,0.000000000,0.000000000,1.514000000,-0.001522339,0.002596790,0.009457827,0.999950740
1499672044.544065714,-1.015595198,-1.873789430,0.222763523,-0.005164575,-0.003093652,1.589704394,2.246599913,2.000000000,0.000000000,0.000000000,1.514000000,-0.001522339,0.002596790,0.009457827,0.999950740
1499672044.560030460,-1.015595198,-1.873789430,0.222763523,-0.005164575,-0.003093652,1.589704394,2.691299915,3.000000000,0.000000000,0.000000000,1.514000000,-0.001522339,0.002596790,0.009457827,0.999950740
1499672044.576001644,-1.015604734,-1.873792887,0.222774044,-0.005124535,-0.003001276,1.589718699,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001476324,0.002576345,0.009464843,0.999950776
1499672044.592386007,-1.015619755,-1.873810410,0.222735122,-0.005216273,-0.002945635,1.589686871,2.453999996,1.000000000,0.000000000,0.000000000,1.514000000,-0.001476324,0.002576345,0.009464843,0.999950776
1499672044.608059406,-1.015619755,-1.873810410,0.222735122,-0.005216273,-0.002945635,1.589686871,2.263600111,2.000000000,0.000000000,0.000000000,1.514000000,-0.001448112,0.002621925,0.009448908,0.999950885
1499672044.624199629,-1.015587091,-1.873821616,0.222725064,-0.005298655,-0.002926903,1.589667797,2.687299967,3.000000000,0.000000000,0.000000000,1.514000000,-0.001438383,0.002663012,0.009439417,0.999950850
1499672044.640165091,-1.015587091,-1.873821616,0.222725064,-0.005298655,-0.002926903,1.589667797,2.891000032,4.000000000,0.000000000,0.000000000,1.514000000,-0.001438383,0.002663012,0.009439417,0.999950850
1499672044.656166077,-1.015587091,-1.873821616,0.222725064,-0.005298655,-0.002926903,1.589667797,2.489000082,1.000000000,0.000000000,0.000000000,1.514000000,-0.001438383,0.002663012,0.009439417,0.999950850
1499672044.672281265,-1.015620589,-1.873821259,0.222789139,-0.005264632,-0.002966055,1.589672923,2.255599976,2.000000000,0.000000000,0.000000000,1.514000000,-0.001458112,0.002646190,0.009442015,0.999950867
1499672044.688363075,-1.015620589,-1.873821259,0.222789139,-0.005264632,-0.002966055,1.589672923,2.658299923,3.000000000,0.000000000,0.000000000,1.514000000,-0.001458112,0.002646190,0.009442015,0.999950867
1499672044.704046011,-1.015620589,-1.873821259,0.222789139,-0.005264632,-0.002966055,1.589672923,2.892999887,4.000000000,0.000000000,0.000000000,1.514000000,-0.001458112,0.002646190,0.009442015,0.999950867
1499672044.719992876,-1.015588641,-1.873793006,0.222754091,-0.005148489,-0.002891518,1.589744449,2.484999895,1.000000000,0.000000000,0.000000000,1.514000000,-0.001421301,0.002587820,0.009477575,0.999950651
1499672044.736352682,-1.015588641,-1.873793006,0.222754091,-0.005148489,-0.002891518,1.589744449,2.258599997,2.000000000,0.000000000,0.000000000,1.514000000,-0.001421301,0.002587820,0.009477575,0.999950651
1499672044.752081394,-1.015588641,-1.873793006,0.222754091,-0.005148489,-0.002891518,1.589744449,2.697299957,3.000000000,0.000000000,0.000000000,1.514000000,-0.001421301,0.002587820,0.009477575,0.999950651
1499672044.768384695,-1.015590429,-1.873791575,0.222769350,-0.005204304,-0.003076184,1.589685798,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001513441,0.002616556,0.009448562,0.999950764
1499672044.784778833,-1.015590429,-1.873791575,0.222769350,-0.005204304,-0.003076184,1.589685798,2.456000090,1.000000000,0.000000000,0.000000000,1.514000000,-0.001513441,0.002616556,0.009448562,0.999950764
1499672044.799917936,-1.015606046,-1.873798847,0.222774923,-0.005209678,-0.003032915,1.589711189,2.257600069,2.000000000,0.000000000,0.000000000,1.514000000,-0.001491749,0.002619058,0.009461238,0.999950740
1499672044.816181421,-1.015606046,-1.873798847,0.222774923,-0.005209678,-0.003032915,1.589711189,2.686300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.001491749,0.002619058,0.009461238,0.999950740
1499672044.832060099,-1.015594363,-1.873787761,0.222773373,-0.005076244,-0.002972639,1.589666843,2.895999908,4.000000000,0.000000000,0.000000000,1.514000000,-0.001462301,0.002552027,0.009438851,0.999951131
1499672044.848136902,-1.015605092,-1.873789787,0.222774431,-0.005243393,-0.002985425,1.589663982,2.457999945,1.000000000,0.000000000,0.000000000,1.514000000,-0.001467908,0.002635656,0.009437557,0.999950892
1499672044.864006281,-1.015605092,-1.873789787,0.222774431,-0.005243393,-0.002985425,1.589663982,2.212599993,2.000000000,0.000000000,0.000000000,1.514000000,-0.001467908,0.002635656,0.009437557,0.999950892
1499672044.880022287,-1.015592098,-1.873793125,0.222743109,-0.005177202,-0.002942309,1.589661241,2.676300049,3.000000000,0.000000000,0.000000000,1.514000000,-0.001446667,0.002602357,0.009436105,0.999951071
1499672044.896064758,-1.015615106,-1.873809099,0.222691521,-0.005181677,-0.002806620,1.589693546,2.885999918,4.000000000,0.000000000,0.000000000,1.514000000,-0.001378763,0.002603977,0.009452075,0.999951006
1499672044.912270069,-1.015615106,-1.873809099,0.222691521,-0.005181677,-0.002806620,1.589693546,2.447000027,1.000000000,0.000000000,0.000000000,1.514000000,-0.001378763,0.002603977,0.009452075,0.999951006
1499672044.928099871,-1.015615106,-1.873809099,0.222691521,-0.005181677,-0.002806620,1.589693546,2.225600004,2.000000000,0.000000000,0.000000000,1.514000000,-0.001378763,0.002603977,0.009452075,0.999951006
1499672044.944453478,-1.015594363,-1.873806357,0.222766399,-0.005186349,-0.002876972,1.589630008,2.686300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.001413998,0.002606600,0.009420391,0.999951258
1499672044.960050583,-1.015594363,-1.873806357,0.222766399,-0.005186349,-0.002876972,1.589630008,2.895999908,4.000000000,0.000000000,0.000000000,1.514000000,-0.001413998,0.002606600,0.009420391,0.999951258
1499672044.976061106,-1.015588522,-1.873794913,0.222764567,-0.005145767,-0.003046708,1.589660883,2.450000048,1.000000000,0.000000000,0.000000000,1.514000000,-0.001499013,0.002587132,0.009436005,0.999950969
1499672044.992230654,-1.015588522,-1.873794913,0.222764567,-0.005145767,-0.003046708,1.589660883,2.209599972,2.000000000,0.000000000,0.000000000,1.514000000,-0.001499013,0.002587132,0.009436005,0.999950969
1499672045.008054256,-1.015588522,-1.873794913,0.222764567,-0.005145767,-0.003046708,1.589660883,2.680299997,3.000000000,0.000000000,0.000000000,1.514000000,-0.001499013,0.002587132,0.009436005,0.999950969
1499672045.023933649,-1.015613556,-1.873821020,0.222770602,-0.005250434,-0.002994162,1.589687943,2.898000002,4.000000000,0.000000000,0.000000000,1.514000000,-0.001472211,0.002639235,0.009449543,0.999950723
1499672045.040035725,-1.015613556,-1.873821020,0.222770602,-0.005250434,-0.002994162,1.589687943,2.448999882,1.000000000,0.000000000,0.000000000,1.514000000,-0.001472211,0.002639235,0.009449543,0.999950723
1499672045.056056738,-1.015613556,-1.873821020,0.222770602,-0.005250434,-0.002994162,1.589687943,2.217600107,2.000000000,0.000000000,0.000000000,1.514000000,-0.001472211,0.002639235,0.009449543,0.999950723
1499672045.072357893,-1.015613556,-1.873821020,0.222770602,-0.005250434,-0.002994162,1.589687943,2.692300081,3.000000000,0.000000000,0.000000000,1.514000000,-0.001472211,0.002639235,0.009449543,0.999950723
1499672045.088265181,-1.015613556,-1.873821020,0.222770602,-0.005250434,-0.002994162,1.589687943,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001472211,0.002639235,0.009449543,0.999950723
1499672045.104039431,-1.015605211,-1.873797536,0.222773373,-0.005145609,-0.002965495,1.589707851,2.441999912,1.000000000,0.000000000,0.000000000,1.514000000,-0.001458348,0.002586704,0.009459418,0.999950861
1499672045.120088339,-1.015589356,-1.873775125,0.222748488,-0.005232302,-0.002999499,1.589689136,2.254600048,2.000000000,0.000000000,0.000000000,1.514000000,-0.001474964,0.002630195,0.009450127,0.999950783
1499672045.136146307,-1.015589356,-1.873775125,0.222748488,-0.005232302,-0.002999499,1.589689136,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001474964,0.002630195,0.009450127,0.999950783
1499672045.152111769,-1.015589356,-1.873775125,0.222748488,-0.005232302,-0.002999499,1.589689136,2.898000002,4.000000000,0.000000000,0.000000000,1.514000000,-0.001474964,0.002630195,0.009450127,0.999950783
1499672045.168854952,-1.015587568,-1.873808980,0.222745404,-0.005175594,-0.002903273,1.589646101,2.490999937,1.000000000,0.000000000,0.000000000,1.514000000,-0.001427178,0.002601358,0.009428424,0.999951114
1499672045.184021950,-1.015587568,-1.873808980,0.222745404,-0.005175594,-0.002903273,1.589646101,2.253599882,2.000000000,0.000000000,0.000000000,1.514000000,-0.001427178,0.002601358,0.009428424,0.999951114
1499672045.200044155,-1.015587568,-1.873808980,0.222745404,-0.005175594,-0.002903273,1.589646101,2.654299974,3.000000000,0.000000000,0.000000000,1.514000000,-0.001427178,0.002601358,0.009428424,0.999951114
1499672045.216606140,-1.015587568,-1.873808980,0.222745404,-0.005175594,-0.002903273,1.589646101,2.892999887,4.000000000,0.000000000,0.000000000,1.514000000,-0.001427178,0.002601358,0.009428424,0.999951114
1499672045.232194185,-1.015599608,-1.873826265,0.222747251,-0.005153748,-0.002863130,1.589706779,2.453000069,1.000000000,0.000000000,0.000000000,1.514000000,-0.001407131,0.002590289,0.009458787,0.999950921
1499672045.247932911,-1.015595436,-1.873785615,0.222744733,-0.005138977,-0.003040702,1.589660883,2.253599882,2.000000000,0.000000000,0.000000000,1.514000000,-0.001496042,0.002583709,0.009435992,0.999951028
1499672045.264029264,-1.015595436,-1.873785615,0.222744733,-0.005138977,-0.003040702,1.589660883,2.685300112,3.000000000,0.000000000,0.000000000,1.514000000,-0.001496042,0.002583709,0.009435992,0.999951028
1499672045.280392647,-1.015595436,-1.873785615,0.222744733,-0.005138977,-0.003040702,1.589660883,2.891999960,4.000000000,0.000000000,0.000000000,1.514000000,-0.001496042,0.002583709,0.009435992,0.999951028
