t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, px4Lidar, px4Ro, px4Pi, px4Ya, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1502109981.956663370,-1.608758330,0.990215242,0.213380277,0.000417565,0.000117189,0.000224483,0.010754053,-0.007635602,1.586371422,1.320000000,1.670000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025481807,0.031066861,-0.175754656,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,3.156699896,0.000000000,1.000000000,3.000000000
1502109981.956711054,-1.608758330,0.990215242,0.213380277,0.000417565,0.000117189,0.000224483,0.010754053,-0.007635602,1.586371422,1.320000000,1.670000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025481807,0.031066861,-0.175754656,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,3.349400043,0.000000000,0.000000000,2.000000000
1502109981.981540442,-1.608758330,0.990215242,0.213380277,0.000417565,0.000117189,0.000224483,0.010754053,-0.007635602,1.586371422,1.320000000,1.680000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025481807,0.030892328,-0.176452787,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,2.900399923,0.000000000,1.000000000,2.000000000
1502109981.981564283,-1.608758330,0.990215242,0.213380277,0.000417565,0.000117189,0.000224483,0.010754053,-0.007635602,1.586371422,1.320000000,1.680000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025481807,0.030892328,-0.176452787,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.523699999,0.000000000,0.000000000,3.000000000
1502109982.006501436,-1.608881116,0.990333319,0.213434368,0.000141205,0.000265304,0.000350776,0.011870020,-0.006846701,1.589088917,1.320000000,1.670000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025307274,0.030717795,-0.175405590,0.220000000,0.000000000,0.000000000,0.000000000,0.000000000,3.049000025,1.000000000,0.000000000,2.000000000
1502109982.006528854,-1.608881116,0.990333319,0.213434368,0.000141205,0.000265304,0.000350776,0.011870020,-0.006846701,1.589088917,1.320000000,1.670000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025307274,0.030717795,-0.175405590,0.220000000,0.000000000,0.000000000,0.000000000,0.000000000,3.319400072,1.000000000,1.000000000,3.000000000
1502109982.031728745,-1.608881116,0.990333319,0.213434368,0.000141205,0.000265304,0.000350776,0.011870020,-0.006846701,1.589088917,1.320000000,1.670000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025132741,0.030717795,-0.173834793,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,2.693000078,1.000000000,1.000000000,2.000000000
1502109982.031762362,-1.608881116,0.990333319,0.213434368,0.000141205,0.000265304,0.000350776,0.011870020,-0.006846701,1.589088917,1.320000000,1.670000000,0.120000000,0.000000000,0.000000000,-0.020000000,-0.025132741,0.030717795,-0.173834793,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.777400017,1.000000000,0.000000000,3.000000000
1502109982.072299719,-1.608790517,0.990192950,0.213360354,0.000184916,0.000147660,0.000254480,0.010865305,-0.007790964,1.586546540,1.310000000,1.680000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.025132741,0.030717795,-0.172962129,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.343400002,0.000000000,0.000000000,2.000000000
1502109982.072366238,-1.608790517,0.990192950,0.213360354,0.000184916,0.000147660,0.000254480,0.010865305,-0.007790964,1.586546540,1.310000000,1.680000000,0.120000000,0.000000000,0.000000000,-0.010000000,-0.025132741,0.030717795,-0.172962129,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.159699917,0.000000000,1.000000000,3.000000000
1502109982.097733021,-1.608792186,0.990111113,0.213348761,0.000236882,0.000007264,0.000228612,0.011132269,-0.007372987,1.587232709,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030543262,-0.173311195,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,2.859400034,0.000000000,1.000000000,2.000000000
1502109982.097777367,-1.608792186,0.990111113,0.213348761,0.000236882,0.000007264,0.000228612,0.011132269,-0.007372987,1.587232709,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030543262,-0.173311195,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.481699944,0.000000000,0.000000000,3.000000000
1502109982.122235775,-1.608944654,0.990183771,0.213360816,0.000079752,-0.000019352,0.000221781,0.011351646,-0.006862567,1.588926911,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030543262,-0.173311195,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.039999962,1.000000000,0.000000000,2.000000000
1502109982.122267962,-1.608944654,0.990183771,0.213360816,0.000079752,-0.000019352,0.000221781,0.011351646,-0.006862567,1.588926911,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030543262,-0.173311195,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.319400072,1.000000000,1.000000000,3.000000000
1502109982.147510052,-1.608879685,0.990295768,0.213380784,0.000019605,0.000079625,0.000233397,0.011666788,-0.006929324,1.589259863,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,-0.010000000,-0.025307274,0.030368729,-0.174358392,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,3.780400038,1.000000000,0.000000000,3.000000000
1502109982.147694111,-1.608879685,0.990295768,0.213380784,0.000019605,0.000079625,0.000233397,0.011666788,-0.006929324,1.589259863,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,-0.010000000,-0.025307274,0.030368729,-0.174358392,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,2.694000006,1.000000000,1.000000000,2.000000000
1502109982.188472509,-1.608929515,0.990318477,0.213401511,-0.000181586,0.000269714,0.000258872,0.011434348,-0.007000885,1.589165330,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,-0.010000000,-0.025481807,0.030368729,-0.174532925,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.385400057,0.000000000,0.000000000,2.000000000
1502109982.188498974,-1.608929515,0.990318477,0.213401511,-0.000181586,0.000269714,0.000258872,0.011434348,-0.007000885,1.589165330,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,-0.010000000,-0.025481807,0.030368729,-0.174532925,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.155699968,0.000000000,1.000000000,3.000000000
1502109982.213323593,-1.608929515,0.990318477,0.213401511,-0.000181586,0.000269714,0.000258872,0.011434348,-0.007000885,1.589165330,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030194196,-0.173660261,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,2.898400068,0.000000000,1.000000000,2.000000000
1502109982.213530540,-1.608929515,0.990318477,0.213401511,-0.000181586,0.000269714,0.000258872,0.011434348,-0.007000885,1.589165330,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030194196,-0.173660261,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.491699934,0.000000000,0.000000000,3.000000000
1502109982.238109589,-1.608762503,0.990107417,0.213337809,-0.000038294,0.000049684,0.000090214,0.010865106,-0.007472946,1.586911440,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025481807,0.030194196,-0.172962129,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,3.069000006,1.000000000,0.000000000,2.000000000
1502109982.238402128,-1.608762503,0.990107417,0.213337809,-0.000038294,0.000049684,0.000090214,0.010865106,-0.007472946,1.586911440,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025481807,0.030194196,-0.172962129,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,3.322400093,1.000000000,1.000000000,3.000000000
1502109982.263455153,-1.608762503,0.990107417,0.213337809,-0.000038294,0.000049684,0.000090214,0.010865106,-0.007472946,1.586911440,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025132741,0.030368729,-0.172613063,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.700000048,1.000000000,1.000000000,2.000000000
1502109982.263482571,-1.608762503,0.990107417,0.213337809,-0.000038294,0.000049684,0.000090214,0.010865106,-0.007472946,1.586911440,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025132741,0.030368729,-0.172613063,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.782399893,1.000000000,0.000000000,3.000000000
1502109982.304158926,-1.608844638,0.990160048,0.213294730,-0.000006410,-0.000095363,-0.000009615,0.011102141,-0.007860973,1.587552071,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030019663,-0.174009326,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.406399965,0.000000000,0.000000000,2.000000000
1502109982.304456234,-1.608844638,0.990160048,0.213294730,-0.000006410,-0.000095363,-0.000009615,0.011102141,-0.007860973,1.587552071,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025307274,0.030019663,-0.174009326,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,3.153700113,0.000000000,1.000000000,3.000000000
1502109982.329486609,-1.608841658,0.990336895,0.213432476,-0.000030780,0.000134230,0.000068033,0.011781054,-0.006900074,1.589099050,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025656340,0.030019663,-0.174009326,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.898400068,0.000000000,1.000000000,2.000000000
1502109982.329514503,-1.608841658,0.990336895,0.213432476,-0.000030780,0.000134230,0.000068033,0.011781054,-0.006900074,1.589099050,1.310000000,1.680000000,0.130000000,-0.010000000,0.010000000,0.000000000,-0.025656340,0.030019663,-0.174009326,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.523699999,0.000000000,0.000000000,3.000000000
1502109982.354148388,-1.608841658,0.990336895,0.213432476,-0.000030780,0.000134230,0.000068033,0.011781054,-0.006900074,1.589099050,1.300000000,1.690000000,0.130000000,-0.020000000,0.010000000,-0.010000000,-0.025307274,0.029845130,-0.172787596,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.063999891,1.000000000,0.000000000,2.000000000
1502109982.354253054,-1.608841658,0.990336895,0.213432476,-0.000030780,0.000134230,0.000068033,0.011781054,-0.006900074,1.589099050,1.300000000,1.690000000,0.130000000,-0.020000000,0.010000000,-0.010000000,-0.025307274,0.029845130,-0.172787596,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.319400072,1.000000000,1.000000000,3.000000000
1502109982.379369497,-1.608823538,0.990317583,0.213342354,-0.000000609,0.000214846,0.000046825,0.011016414,-0.006680726,1.588691115,1.300000000,1.690000000,0.130000000,-0.020000000,0.010000000,-0.010000000,-0.025307274,0.029845130,-0.172787596,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.772399902,1.000000000,0.000000000,3.000000000
1502109982.380089045,-1.608823538,0.990317583,0.213342354,-0.000000609,0.000214846,0.000046825,0.011016414,-0.006680726,1.588691115,1.300000000,1.690000000,0.130000000,-0.020000000,0.010000000,-0.010000000,-0.025307274,0.029845130,-0.172787596,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,2.693000078,1.000000000,1.000000000,2.000000000
1502109982.420622587,-1.608822227,0.990176618,0.213335127,-0.000032653,0.000068592,-0.000034541,0.011240704,-0.007691026,1.587622643,1.300000000,1.690000000,0.130000000,-0.020000000,0.020000000,-0.010000000,-0.025656340,0.029670597,-0.172263997,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,3.418400049,0.000000000,0.000000000,2.000000000
1502109982.420740128,-1.608822227,0.990176618,0.213335127,-0.000032653,0.000068592,-0.000034541,0.011240704,-0.007691026,1.587622643,1.300000000,1.690000000,0.130000000,-0.020000000,0.020000000,-0.010000000,-0.025656340,0.029670597,-0.172263997,0.190000000,0.000000000,0.000000000,0.000000000,0.000000000,3.155699968,0.000000000,1.000000000,3.000000000
1502109982.445573092,-1.608862281,0.990172863,0.213310182,-0.000026535,-0.000102503,-0.000096072,0.011198946,-0.007142922,1.587859750,1.300000000,1.690000000,0.130000000,-0.020000000,0.020000000,-0.010000000,-0.025656340,0.029845130,-0.172089464,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,3.491699934,0.000000000,0.000000000,3.000000000
1502109982.445906401,-1.608862281,0.990172863,0.213310182,-0.000026535,-0.000102503,-0.000096072,0.011198946,-0.007142922,1.587859750,1.300000000,1.690000000,0.130000000,-0.020000000,0.020000000,-0.010000000,-0.025656340,0.029845130,-0.172089464,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,2.903399944,0.000000000,1.000000000,2.000000000
1502109982.470185041,-1.608954906,0.990188181,0.213345364,-0.000121291,-0.000114392,-0.000093574,0.011028727,-0.006797513,1.588895559,1.300000000,1.690000000,0.130000000,-0.020000000,0.020000000,-0.010000000,-0.025656340,0.029496064,-0.172613063,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.112999916,1.000000000,0.000000000,2.000000000
1502109982.470790863,-1.608954906,0.990188181,0.213345364,-0.000121291,-0.000114392,-0.000093574,0.011028727,-0.006797513,1.588895559,1.300000000,1.690000000,0.130000000,-0.020000000,0.020000000,-0.010000000,-0.025656340,0.029496064,-0.172613063,0.170000000,0.000000000,0.000000000,0.000000000,0.000000000,3.322400093,1.000000000,1.000000000,3.000000000
1502109982.495613813,-1.608954906,0.990188181,0.213345364,-0.000121291,-0.000114392,-0.000093574,0.011028727,-0.006797513,1.588895559,1.300000000,1.700000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.026005406,0.029496064,-0.172962129,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.774399996,1.000000000,0.000000000,3.000000000
1502109982.495841265,-1.608954906,0.990188181,0.213345364,-0.000121291,-0.000114392,-0.000093574,0.011028727,-0.006797513,1.588895559,1.300000000,1.700000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.026005406,0.029496064,-0.172962129,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,2.696000099,1.000000000,1.000000000,2.000000000
1502109982.536250353,-1.608879209,0.990192294,0.213339925,-0.000161426,-0.000110645,-0.000099834,0.011188759,-0.007012886,1.588250518,1.300000000,1.700000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.026005406,0.029496064,-0.172438530,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.385400057,0.000000000,0.000000000,2.000000000
1502109982.536495447,-1.608879209,0.990192294,0.213339925,-0.000161426,-0.000110645,-0.000099834,0.011188759,-0.007012886,1.588250518,1.300000000,1.700000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.026005406,0.029496064,-0.172438530,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,3.159699917,0.000000000,1.000000000,3.000000000
1502109982.561358452,-1.608858824,0.990164101,0.213289067,-0.000095551,-0.000168440,-0.000195639,0.010667257,-0.007482097,1.587553263,1.300000000,1.700000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.025830873,0.029321531,-0.171914931,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,2.903399944,0.000000000,1.000000000,2.000000000
1502109982.561550140,-1.608858824,0.990164101,0.213289067,-0.000095551,-0.000168440,-0.000195639,0.010667257,-0.007482097,1.587553263,1.300000000,1.700000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.025830873,0.029321531,-0.171914931,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.526700020,0.000000000,0.000000000,3.000000000
1502109982.586594105,-1.608858824,0.990164101,0.213289067,-0.000095551,-0.000168440,-0.000195639,0.010667257,-0.007482097,1.587553263,1.300000000,1.710000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.026179939,0.029496064,-0.171565865,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.084000111,1.000000000,0.000000000,2.000000000
1502109982.586629868,-1.608858824,0.990164101,0.213289067,-0.000095551,-0.000168440,-0.000195639,0.010667257,-0.007482097,1.587553263,1.300000000,1.710000000,0.130000000,-0.020000000,0.030000000,-0.010000000,-0.026179939,0.029496064,-0.171565865,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.325400114,1.000000000,1.000000000,3.000000000
1502109982.611696959,-1.608858824,0.990164101,0.213289067,-0.000095551,-0.000168440,-0.000195639,0.010667257,-0.007482097,1.587553263,1.300000000,1.700000000,0.130000000,-0.010000000,0.030000000,-0.010000000,-0.025830873,0.029670597,-0.171565865,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,2.697999954,1.000000000,1.000000000,2.000000000
1502109982.611737251,-1.608858824,0.990164101,0.213289067,-0.000095551,-0.000168440,-0.000195639,0.010667257,-0.007482097,1.587553263,1.300000000,1.700000000,0.130000000,-0.010000000,0.030000000,-0.010000000,-0.025830873,0.029670597,-0.171565865,0.180000000,0.000000000,0.000000000,0.000000000,0.000000000,3.776400089,1.000000000,0.000000000,3.000000000
1502109982.652467012,-1.608961940,0.990207791,0.213331595,-0.000206057,-0.000138252,-0.000121118,0.011331135,-0.006840903,1.588914037,1.300000000,1.690000000,0.130000000,-0.010000000,0.010000000,-0.010000000,-0.025656340,0.029670597,-0.171914931,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.411400080,0.000000000,0.000000000,2.000000000
1502109982.652504444,-1.608961940,0.990207791,0.213331595,-0.000206057,-0.000138252,-0.000121118,0.011331135,-0.006840903,1.588914037,1.300000000,1.690000000,0.130000000,-0.010000000,0.010000000,-0.010000000,-0.025656340,0.029670597,-0.171914931,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,3.157700062,0.000000000,1.000000000,3.000000000
1502109982.677644491,-1.608961940,0.990207791,0.213331595,-0.000206057,-0.000138252,-0.000121118,0.011331135,-0.006840903,1.588914037,1.300000000,1.690000000,0.130000000,-0.010000000,0.010000000,-0.010000000,-0.025656340,0.029670597,-0.171914931,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,2.902400017,0.000000000,1.000000000,2.000000000
